PERFDUMP,FP,72,72,3,64,224,224,7,7,2,3,3,0.012846,0.0012846,13229
PERFDUMP,FP,72,72,64,256,56,56,1,1,1,0,0,0.011414,0.0011414,6482.2
PERFDUMP,FP,72,72,64,64,56,56,1,1,1,0,0,0.0027868,0.00027868,6637.2
PERFDUMP,FP,72,72,64,64,56,56,3,3,1,1,1,0.013645,0.0013645,12201
PERFDUMP,FP,72,72,256,64,56,56,1,1,1,0,0,0.011429,0.0011429,6473.7
PERFDUMP,FP,72,72,256,512,56,56,1,1,2,0,0,0.041133,0.0041133,3597.5
PERFDUMP,FP,72,72,256,128,56,56,1,1,2,0,0,0.010134,0.0010134,3650.6
PERFDUMP,FP,72,72,128,128,28,28,3,3,1,1,1,0.027624,0.0027624,6026.4
PERFDUMP,FP,72,72,128,512,28,28,1,1,1,0,0,0.02203,0.002203,3358.5
PERFDUMP,FP,72,72,512,128,28,28,1,1,1,0,0,0.022465,0.0022465,3293.4
PERFDUMP,FP,72,72,512,1024,28,28,1,1,2,0,0,0.089855,0.0089855,1646.8
PERFDUMP,FP,72,72,512,256,28,28,1,1,2,0,0,0.023365,0.0023365,1583.3
PERFDUMP,FP,72,72,256,256,14,14,3,3,1,1,1,0.04749,0.004749,3505.4
PERFDUMP,FP,72,72,256,1024,14,14,1,1,1,0,0,0.045543,0.0045543,1624.6
PERFDUMP,FP,72,72,1024,256,14,14,1,1,1,0,0,0.044955,0.0044955,1645.8
PERFDUMP,FP,72,72,1024,2048,14,14,1,1,2,0,0,0.1327,0.01327,1115.1
PERFDUMP,FP,72,72,1024,512,14,14,1,1,2,0,0,0.032831,0.0032831,1126.8
PERFDUMP,FP,72,72,512,512,7,7,3,3,1,1,1,0.13078,0.013078,1273
PERFDUMP,FP,72,72,512,2048,7,7,1,1,1,0,0,0.060926,0.0060926,1214.4
PERFDUMP,FP,72,72,2048,512,7,7,1,1,1,0,0,0.072367,0.0072367,1022.4
