PERFDUMP,FP,72,72,3,64,224,224,7,7,2,3,3,0.0072166,0.00072166,23548
PERFDUMP,FP,72,72,64,256,56,56,1,1,1,0,0,0.010518,0.0010518,7034.1
PERFDUMP,FP,72,72,64,64,56,56,1,1,1,0,0,0.0026005,0.00026005,7112.9
PERFDUMP,FP,72,72,64,64,56,56,3,3,1,1,1,0.0094153,0.00094153,17681
PERFDUMP,FP,72,72,256,64,56,56,1,1,1,0,0,0.010542,0.0010542,7018.5
PERFDUMP,FP,72,72,256,512,56,56,1,1,2,0,0,0.036757,0.0036757,4025.8
PERFDUMP,FP,72,72,256,128,56,56,1,1,2,0,0,0.0090376,0.00090376,4093.3
PERFDUMP,FP,72,72,128,128,28,28,3,3,1,1,1,0.02117,0.002117,7863.7
PERFDUMP,FP,72,72,128,512,28,28,1,1,1,0,0,0.020319,0.0020319,3641.2
PERFDUMP,FP,72,72,512,128,28,28,1,1,1,0,0,0.020045,0.0020045,3691.1
PERFDUMP,FP,72,72,512,1024,28,28,1,1,2,0,0,0.088758,0.0088758,1667.2
PERFDUMP,FP,72,72,512,256,28,28,1,1,2,0,0,0.020229,0.0020229,1828.7
PERFDUMP,FP,72,72,256,256,14,14,3,3,1,1,1,0.044845,0.0044845,3712.2
PERFDUMP,FP,72,72,256,1024,14,14,1,1,1,0,0,0.044033,0.0044033,1680.3
PERFDUMP,FP,72,72,1024,256,14,14,1,1,1,0,0,0.043889,0.0043889,1685.8
PERFDUMP,FP,72,72,1024,2048,14,14,1,1,2,0,0,0.11193,0.011193,1322
PERFDUMP,FP,72,72,1024,512,14,14,1,1,2,0,0,0.028474,0.0028474,1299.2
PERFDUMP,FP,72,72,512,512,7,7,3,3,1,1,1,0.11425,0.011425,1457
PERFDUMP,FP,72,72,512,2048,7,7,1,1,1,0,0,0.053542,0.0053542,1381.9
PERFDUMP,FP,72,72,2048,512,7,7,1,1,1,0,0,0.062401,0.0062401,1185.7
