PERFDUMP,FP,72,72,3,64,224,224,7,7,2,3,3,0.085736,0.0085736,1982.1
PERFDUMP,FP,72,72,64,256,56,56,1,1,1,0,0,0.032919,0.0032919,2247.6
PERFDUMP,FP,72,72,64,64,56,56,1,1,1,0,0,0.0087031,0.00087031,2125.3
PERFDUMP,FP,72,72,64,64,56,56,3,3,1,1,1,0.073855,0.0073855,2254
PERFDUMP,FP,72,72,256,64,56,56,1,1,1,0,0,0.035942,0.0035942,2058.5
PERFDUMP,FP,72,72,256,512,56,56,1,1,2,0,0,0.072657,0.0072657,2036.6
PERFDUMP,FP,72,72,256,128,56,56,1,1,2,0,0,0.019959,0.0019959,1853.4
PERFDUMP,FP,72,72,128,128,28,28,3,3,1,1,1,0.072395,0.0072395,2299.5
PERFDUMP,FP,72,72,128,512,28,28,1,1,1,0,0,0.034211,0.0034211,2162.7
PERFDUMP,FP,72,72,512,128,28,28,1,1,1,0,0,0.037085,0.0037085,1995.1
PERFDUMP,FP,72,72,512,1024,28,28,1,1,2,0,0,0.091722,0.0091722,1613.3
PERFDUMP,FP,72,72,512,256,28,28,1,1,2,0,0,0.024808,0.0024808,1491.2
PERFDUMP,FP,72,72,256,256,14,14,3,3,1,1,1,0.080626,0.0080626,2064.7
PERFDUMP,FP,72,72,256,1024,14,14,1,1,1,0,0,0.034424,0.0034424,2149.3
PERFDUMP,FP,72,72,1024,256,14,14,1,1,1,0,0,0.039425,0.0039425,1876.7
PERFDUMP,FP,72,72,1024,2048,14,14,1,1,2,0,0,0.067796,0.0067796,2182.6
PERFDUMP,FP,72,72,1024,512,14,14,1,1,2,0,0,0.017786,0.0017786,2080
PERFDUMP,FP,72,72,512,512,7,7,3,3,1,1,1,0.075472,0.0075472,2205.8
PERFDUMP,FP,72,72,512,2048,7,7,1,1,1,0,0,0.033522,0.0033522,2207.1
PERFDUMP,FP,72,72,2048,512,7,7,1,1,1,0,0,0.036982,0.0036982,2000.6
